Time_stamps, X_hand,Y_hand,Z_hand,W_hand,X_gripper,Y_gripper,Z_gripper,W_gripper
92.8765,0.381826,0.875966549,0.156638488,-0.249711543,-0.264338762,0.06776993,-0.06776993,0.959655941
92.9105,0.377708018,0.8781209,0.165148929,-0.242829666,-0.26389116,0.06939773,-0.06939773,0.959546447
92.9527,0.382628322,0.8759483,0.170513734,-0.239238948,-0.263031662,0.0709049553,-0.0709049553,0.959562063
92.9924,0.388967961,0.873264968,0.1668785,-0.2413789,-0.2618625,0.07227305,-0.07227305,0.959677637
93.0272,0.390538156,0.8721325,0.170703962,-0.2402604,-0.256976277,0.07169908,-0.07169908,0.961083651
93.0573,0.3932006,0.8713134,0.173023224,-0.237211317,-0.255375743,0.07246714,-0.07246714,0.961394966
93.1127,0.4032806,0.867343366,0.173225388,-0.2346771,-0.253931165,0.074936,-0.074936,0.9613991
93.1392,0.4060432,0.8661837,0.175394341,-0.232575983,-0.252556443,0.07682939,-0.07682939,0.961462259
93.1804,0.410115451,0.864626944,0.177002713,-0.229990572,-0.2503434,0.08036306,-0.08036306,0.961463332
93.2068,0.410627,0.8645959,0.177853733,-0.228533417,-0.249166563,0.08455484,-0.08455484,0.9610499
93.2470,0.414869756,0.862660944,0.176752329,-0.229036883,-0.248624429,0.0862582847,-0.0862582847,0.9608876
93.2911,0.417282164,0.861995161,0.175678656,-0.227984518,-0.248266339,0.0873884,-0.0873884,0.9607759
93.3312,0.411625326,0.864578545,0.178215876,-0.226512045,-0.246353969,0.09291899,-0.09291899,0.9602301
93.3585,0.413544,0.8638267,0.177916542,-0.226120457,-0.24586755,0.09551247,-0.09551247,0.9598458
93.4160,0.4210404,0.8608138,0.174327135,-0.226571485,-0.245797634,0.09788174,-0.09788174,0.95938617
93.4396,0.422532827,0.860213339,0.172691137,-0.22732541,-0.245585337,0.0988545,-0.0988545,0.959241033
93.4720,0.428355932,0.857598066,0.169920608,-0.2283938,-0.2452445,0.10010165,-0.10010165,0.95906955
93.5068,0.426603019,0.8588571,0.169170037,-0.227499351,-0.245938271,0.103797346,-0.103797346,0.9581057
93.5613,0.416471,0.864676535,0.171283871,-0.2225942,-0.247122645,0.10703519,-0.10703519,0.957088
93.5922,0.4247061,0.8616,0.1657458,-0.22315608,-0.248902068,0.111204438,-0.111204438,0.955675066
93.6276,0.4182578,0.865122259,0.167540655,-0.220349848,-0.2511248,0.11237336,-0.11237336,0.954819739
93.6575,0.424202472,0.8627826,0.164761469,-0.22025466,-0.251530826,0.109670155,-0.109670155,0.9553414
93.7083,0.4269432,0.8626453,0.158403188,-0.22016117,-0.254066825,0.110774457,-0.110774457,0.954415
93.7417,0.43048954,0.8627469,0.150018066,-0.218726277,-0.255264461,0.109841295,-0.109841295,0.9543112
93.7716,0.412409425,0.8718759,0.155755177,-0.213287,-0.2574007,0.110998064,-0.110998064,0.9534693
93.8056,0.410863847,0.8737857,0.154588521,-0.2092653,-0.260840863,0.112622239,-0.112622239,0.9521526
93.8656,0.4492512,0.8577729,0.140106723,-0.206807032,-0.266982168,0.114807479,-0.114807479,0.9499258
