Timestamp,Delta_ms
2025-09-30T18:24:10.7833683Z,1,52
2025-09-30T18:24:10.7924587Z,2,51
2025-09-30T18:24:10.8027093Z,1,67
2025-09-30T18:24:10.8113477Z,2,00
2025-09-30T18:24:10.8215479Z,1,53
2025-09-30T18:24:10.8292363Z,2,10
2025-09-30T18:24:10.8384243Z,1,00
2025-09-30T18:24:10.8455054Z,3,04
2025-09-30T18:24:10.8583919Z,1,00
2025-09-30T18:24:10.8760811Z,1,01
2025-09-30T18:24:10.8806097Z,1,02
2025-09-30T18:24:10.8909682Z,1,01
2025-09-30T18:24:10.9090736Z,1,00
2025-09-30T18:24:10.9156489Z,0,00
2025-09-30T18:24:10.9297676Z,2,02
2025-09-30T18:24:10.9391784Z,1,00
2025-09-30T18:24:10.9461169Z,1,02
2025-09-30T18:24:10.9554953Z,2,57
2025-09-30T18:24:10.9610171Z,2,00
2025-09-30T18:24:10.9656113Z,0,52
2025-09-30T18:24:10.9701366Z,1,00
2025-09-30T18:24:10.9761972Z,1,01
2025-09-30T18:24:10.9817098Z,1,99
2025-09-30T18:24:10.9861832Z,1,01
2025-09-30T18:24:10.9908289Z,0,58
2025-09-30T18:24:10.9959452Z,1,01
2025-09-30T18:24:11.0014634Z,2,00
2025-09-30T18:24:11.0075273Z,1,01
2025-09-30T18:24:11.0171010Z,1,02
2025-09-30T18:24:11.0226288Z,2,00
2025-09-30T18:24:11.0261881Z,0,00
2025-09-30T18:24:11.0322397Z,2,01
2025-09-30T18:24:11.0378207Z,1,00
2025-09-30T18:24:11.0495933Z,7,77
2025-09-30T18:24:11.0643759Z,1,00
2025-09-30T18:24:11.0825680Z,1,53
2025-09-30T18:24:11.0937188Z,1,00
2025-09-30T18:24:11.1023460Z,1,02
2025-09-30T18:24:11.1079504Z,1,00
2025-09-30T18:24:11.1166008Z,1,03
2025-09-30T18:24:11.1226301Z,1,51
2025-09-30T18:24:11.1271878Z,0,00
2025-09-30T18:24:11.1364667Z,2,00
2025-09-30T18:24:11.1478338Z,1,01
2025-09-30T18:24:11.1540683Z,1,00
2025-09-30T18:24:11.1606057Z,1,00
2025-09-30T18:24:11.1673434Z,1,00
2025-09-30T18:24:11.1748963Z,1,01
2025-09-30T18:24:11.1794539Z,2,00
2025-09-30T18:24:11.1930845Z,1,51
2025-09-30T18:24:11.1991840Z,1,00
2025-09-30T18:24:11.2097642Z,8,57
2025-09-30T18:24:11.2244510Z,1,02
2025-09-30T18:24:11.2305219Z,0,99
2025-09-30T18:24:11.2367327Z,9,27
2025-09-30T18:24:11.2438597Z,0,00
2025-09-30T18:24:11.2592502Z,1,82
2025-09-30T18:24:11.2679391Z,1,00
2025-09-30T18:24:11.2851979Z,1,80
2025-09-30T18:24:11.2903279Z,0,00
2025-09-30T18:24:11.2985212Z,5,68
2025-09-30T18:24:11.3067505Z,3,57
2025-09-30T18:24:11.3133926Z,0,00
2025-09-30T18:24:11.3200652Z,1,00
2025-09-30T18:24:11.3267146Z,3,56
2025-09-30T18:24:11.3368036Z,4,46
2025-09-30T18:24:11.3455285Z,2,51
2025-09-30T18:24:11.3490636Z,1,01
2025-09-30T18:24:11.3581769Z,1,51
2025-09-30T18:24:11.3699919Z,6,28
2025-09-30T18:24:11.3871669Z,1,51
2025-09-30T18:24:11.3922827Z,1,00
2025-09-30T18:24:11.3973716Z,1,51
2025-09-30T18:24:11.4028964Z,0,99
2025-09-30T18:24:11.4079324Z,0,00
2025-09-30T18:24:11.4134748Z,1,00
2025-09-30T18:24:11.4185180Z,1,51
2025-09-30T18:24:11.4240475Z,1,00
2025-09-30T18:24:11.4285822Z,7,05
2025-09-30T18:24:11.4390179Z,1,53
2025-09-30T18:24:11.4451103Z,1,52
2025-09-30T18:24:11.4516386Z,8,10
2025-09-30T18:24:11.4573900Z,1,74
2025-09-30T18:24:11.4659621Z,11,58
2025-09-30T18:24:11.4710194Z,0,00
2025-09-30T18:24:11.4827106Z,1,52
2025-09-30T18:24:11.4959446Z,2,64
2025-09-30T18:24:11.5051425Z,1,03
2025-09-30T18:24:11.5127041Z,0,99
2025-09-30T18:24:11.5187661Z,4,04
2025-09-30T18:24:11.5238082Z,1,00
2025-09-30T18:24:11.5293492Z,1,00
2025-09-30T18:24:11.5414126Z,5,52
2025-09-30T18:24:11.5586920Z,2,02
2025-09-30T18:24:11.5642934Z,1,53
2025-09-30T18:24:11.5693733Z,5,64
2025-09-30T18:24:11.5754490Z,1,51
2025-09-30T18:24:11.5805139Z,1,54
2025-09-30T18:24:11.5856181Z,2,02
2025-09-30T18:24:11.5911572Z,1,01
2025-09-30T18:24:11.5972147Z,1,02
2025-09-30T18:24:11.6022557Z,0,00
2025-09-30T18:24:11.6084294Z,1,01
2025-09-30T18:24:11.6149996Z,2,52
2025-09-30T18:24:11.6215257Z,1,00
2025-09-30T18:24:11.6278583Z,1,51
2025-09-30T18:24:11.6326612Z,1,51
2025-09-30T18:24:11.6427700Z,1,00
2025-09-30T18:24:11.6529103Z,1,52
2025-09-30T18:24:11.6600173Z,5,57
2025-09-30T18:24:11.6666146Z,1,51
2025-09-30T18:24:11.6843554Z,1,52
2025-09-30T18:24:11.6954479Z,2,52
2025-09-30T18:24:11.7009845Z,0,00
2025-09-30T18:24:11.7126088Z,6,03
2025-09-30T18:24:11.7307358Z,0,00
2025-09-30T18:24:11.7373158Z,1,01
2025-09-30T18:24:11.7423481Z,0,00
2025-09-30T18:24:11.7515480Z,1,02
2025-09-30T18:24:11.7591720Z,1,58
2025-09-30T18:24:11.7647311Z,1,01
2025-09-30T18:24:11.7702540Z,0,51
2025-09-30T18:24:11.7774113Z,2,52
2025-09-30T18:24:11.7824449Z,1,52
2025-09-30T18:24:11.7944457Z,1,01
2025-09-30T18:24:11.8026052Z,1,51
2025-09-30T18:24:11.8123155Z,1,00
2025-09-30T18:24:11.8190941Z,1,06
2025-09-30T18:24:11.8241328Z,1,01
2025-09-30T18:24:11.8347616Z,10,60
2025-09-30T18:24:11.8412957Z,1,00
2025-09-30T18:24:11.8478520Z,2,02
2025-09-30T18:24:11.8554134Z,1,01
2025-09-30T18:24:11.8609276Z,7,05
2025-09-30T18:24:11.8685691Z,1,01
2025-09-30T18:24:11.8751338Z,1,02
2025-09-30T18:24:11.9050465Z,5,54
2025-09-30T18:24:11.9259003Z,8,29
2025-09-30T18:24:11.9314363Z,1,00
2025-09-30T18:24:11.9370134Z,1,47
2025-09-30T18:24:11.9470922Z,1,01
2025-09-30T18:24:11.9571948Z,1,03
2025-09-30T18:24:11.9621980Z,0,51
2025-09-30T18:24:11.9683058Z,1,01
2025-09-30T18:24:11.9754164Z,0,00
2025-09-30T18:24:11.9814506Z,1,51
2025-09-30T18:24:11.9865017Z,1,01
2025-09-30T18:24:12.0056556Z,0,51
2025-09-30T18:24:12.0111847Z,1,01
2025-09-30T18:24:12.0177086Z,1,00
2025-09-30T18:24:12.0244501Z,1,00
2025-09-30T18:24:12.0295018Z,1,00
2025-09-30T18:24:12.0415763Z,3,03
2025-09-30T18:24:12.0542700Z,1,51
2025-09-30T18:24:12.0598246Z,1,01
2025-09-30T18:24:12.0658671Z,1,00
2025-09-30T18:24:12.0719038Z,1,01
2025-09-30T18:24:12.0779963Z,1,00
2025-09-30T18:24:12.0896383Z,1,52
2025-09-30T18:24:12.0967365Z,2,04
2025-09-30T18:24:12.1063201Z,0,00
2025-09-30T18:24:12.1166131Z,1,56
2025-09-30T18:24:12.1307836Z,1,00
2025-09-30T18:24:12.1487785Z,1,00
2025-09-30T18:24:12.1533106Z,1,01
2025-09-30T18:24:12.1598533Z,1,00
2025-09-30T18:24:12.1707300Z,1,31
2025-09-30T18:24:12.1890888Z,2,53
2025-09-30T18:24:12.1966337Z,0,51
2025-09-30T18:24:12.2011523Z,1,00
2025-09-30T18:24:12.2070909Z,1,41
2025-09-30T18:24:12.2466604Z,2,61
2025-09-30T18:24:12.2615249Z,1,01
2025-09-30T18:24:12.2727199Z,2,00
2025-09-30T18:24:12.2836395Z,2,51
2025-09-30T18:24:12.3026136Z,2,02
2025-09-30T18:24:12.3184807Z,5,76
2025-09-30T18:24:12.3422082Z,1,00
2025-09-30T18:24:12.3485223Z,1,01
2025-09-30T18:24:12.3550850Z,1,02
2025-09-30T18:24:12.3599671Z,1,34
2025-09-30T18:24:12.3670884Z,1,00
2025-09-30T18:24:12.3716071Z,2,01
2025-09-30T18:24:12.3772768Z,1,01
2025-09-30T18:24:12.3823347Z,1,02
2025-09-30T18:24:12.3934697Z,0,00
2025-09-30T18:24:12.3997404Z,1,51
2025-09-30T18:24:12.4093576Z,8,61
2025-09-30T18:24:12.4158546Z,3,53
2025-09-30T18:24:12.4213826Z,1,51
2025-09-30T18:24:12.4272038Z,0,00
2025-09-30T18:24:12.4322428Z,1,01
2025-09-30T18:24:12.4397935Z,0,00
2025-09-30T18:24:12.4448430Z,1,02
2025-09-30T18:24:12.4628903Z,1,51
2025-09-30T18:24:12.4775269Z,1,00
2025-09-30T18:24:12.4825620Z,0,51
2025-09-30T18:24:12.4922013Z,1,00
2025-09-30T18:24:12.5013259Z,1,01
2025-09-30T18:24:12.5056759Z,0,00
2025-09-30T18:24:12.5122379Z,2,54
2025-09-30T18:24:12.5187712Z,1,00
2025-09-30T18:24:12.5288784Z,1,00
2025-09-30T18:24:12.5385096Z,1,51
2025-09-30T18:24:12.5493869Z,1,31
2025-09-30T18:24:12.5609384Z,0,00
2025-09-30T18:24:12.5663260Z,1,55
2025-09-30T18:24:12.5723593Z,1,00
2025-09-30T18:24:12.5789646Z,1,51
2025-09-30T18:24:12.5890373Z,0,51
2025-09-30T18:24:12.6061453Z,5,04
2025-09-30T18:24:12.6258889Z,1,00
2025-09-30T18:24:12.6314160Z,2,00
2025-09-30T18:24:12.6379888Z,1,00
2025-09-30T18:24:12.6440589Z,1,00
2025-09-30T18:24:12.6506190Z,1,02
2025-09-30T18:24:12.6576529Z,1,00
2025-09-30T18:24:12.6626793Z,1,01
2025-09-30T18:24:12.6687419Z,1,01
2025-09-30T18:24:12.6798408Z,1,00
2025-09-30T18:24:12.6864493Z,2,05
2025-09-30T18:24:12.7015915Z,1,00
2025-09-30T18:24:12.7106553Z,1,00
2025-09-30T18:24:12.7182443Z,7,03
2025-09-30T18:24:12.7237768Z,1,00
2025-09-30T18:24:12.7304621Z,0,00
2025-09-30T18:24:12.7370725Z,5,62
2025-09-30T18:24:12.7503296Z,3,03
2025-09-30T18:24:12.7727948Z,0,51
2025-09-30T18:24:12.7796534Z,1,00
2025-09-30T18:24:12.7857909Z,0,00
2025-09-30T18:24:12.7933467Z,1,00
2025-09-30T18:24:12.8004367Z,1,52
2025-09-30T18:24:12.8107350Z,1,01
2025-09-30T18:24:12.8183542Z,2,54
2025-09-30T18:24:12.8254783Z,1,51
2025-09-30T18:24:12.8310577Z,0,00
2025-09-30T18:24:12.8381601Z,1,57
2025-09-30T18:24:12.8442686Z,1,51
2025-09-30T18:24:12.8515787Z,8,39
2025-09-30T18:24:12.8576546Z,1,55
2025-09-30T18:24:12.8642253Z,0,52
2025-09-30T18:24:12.8697521Z,1,02
2025-09-30T18:24:12.8763323Z,2,53
2025-09-30T18:24:12.8823865Z,1,51
2025-09-30T18:24:12.9082526Z,3,97
2025-09-30T18:24:12.9242547Z,0,51
2025-09-30T18:24:12.9305037Z,1,00
2025-09-30T18:24:12.9387665Z,0,00
2025-09-30T18:24:12.9464753Z,1,51
2025-09-30T18:24:12.9525134Z,2,03
2025-09-30T18:24:12.9600941Z,6,58
2025-09-30T18:24:12.9661820Z,0,00
2025-09-30T18:24:12.9729160Z,0,54
2025-09-30T18:24:12.9805135Z,0,00
2025-09-30T18:24:12.9870918Z,1,51
2025-09-30T18:24:12.9931462Z,1,51
2025-09-30T18:24:13.0000404Z,5,89
2025-09-30T18:24:13.0069174Z,1,51
2025-09-30T18:24:13.0200930Z,1,00
2025-09-30T18:24:13.0261866Z,1,52
2025-09-30T18:24:13.0322207Z,0,00
2025-09-30T18:24:13.0377569Z,2,01
2025-09-30T18:24:13.0509288Z,4,52
2025-09-30T18:24:13.0698082Z,1,01
2025-09-30T18:24:13.0772111Z,2,00
2025-09-30T18:24:13.0843410Z,0,51
2025-09-30T18:24:13.0908787Z,7,62
2025-09-30T18:24:13.1031175Z,0,51
2025-09-30T18:24:13.1101754Z,1,52
2025-09-30T18:24:13.1167780Z,1,52
2025-09-30T18:24:13.1241115Z,1,79
2025-09-30T18:24:13.1306540Z,6,54
2025-09-30T18:24:13.1382232Z,1,02
2025-09-30T18:24:13.1453475Z,0,00
2025-09-30T18:24:13.1509707Z,1,00
2025-09-30T18:24:13.1575720Z,1,56
2025-09-30T18:24:13.1701480Z,1,00
2025-09-30T18:24:13.1761909Z,1,01
2025-09-30T18:24:13.1842803Z,0,51
2025-09-30T18:24:13.1954165Z,10,12
2025-09-30T18:24:13.2085522Z,2,56
2025-09-30T18:24:13.2324822Z,0,00
2025-09-30T18:24:13.2395989Z,1,00
2025-09-30T18:24:13.2467791Z,1,51
2025-09-30T18:24:13.2523060Z,1,01
2025-09-30T18:24:13.2593817Z,1,51
2025-09-30T18:24:13.2650011Z,1,01
2025-09-30T18:24:13.2715314Z,1,00
2025-09-30T18:24:13.2780680Z,1,01
2025-09-30T18:24:13.2841462Z,0,00
2025-09-30T18:24:13.2952840Z,1,55
2025-09-30T18:24:13.3056606Z,1,33
2025-09-30T18:24:13.3177498Z,1,00
2025-09-30T18:24:13.3328512Z,0,00
2025-09-30T18:24:13.3401050Z,1,01
2025-09-30T18:24:13.3461824Z,1,55
2025-09-30T18:24:13.3522136Z,1,51
2025-09-30T18:24:13.3640741Z,4,01
2025-09-30T18:24:13.3872728Z,0,51
2025-09-30T18:24:13.3950653Z,1,74
2025-09-30T18:24:13.4010939Z,1,51
2025-09-30T18:24:13.4076632Z,1,02
2025-09-30T18:24:13.4157272Z,1,51
2025-09-30T18:24:13.4259073Z,1,00
2025-09-30T18:24:13.4400229Z,1,00
2025-09-30T18:24:13.4460811Z,2,00
2025-09-30T18:24:13.4526637Z,0,00
2025-09-30T18:24:13.4642495Z,3,09
2025-09-30T18:24:13.4708304Z,1,01
2025-09-30T18:24:13.4809767Z,1,00
2025-09-30T18:24:13.4895668Z,2,52
2025-09-30T18:24:13.4977634Z,3,69
2025-09-30T18:24:13.5084004Z,1,51
2025-09-30T18:24:13.5226903Z,4,56
2025-09-30T18:24:13.5425075Z,0,00
2025-09-30T18:24:13.5491045Z,0,00
2025-09-30T18:24:13.5561850Z,2,01
2025-09-30T18:24:13.5605135Z,4,33
2025-09-30T18:24:13.5675982Z,1,01
2025-09-30T18:24:13.5752346Z,1,53
2025-09-30T18:24:13.5813005Z,1,00
2025-09-30T18:24:13.5887852Z,2,44
2025-09-30T18:24:13.5954207Z,0,54
2025-09-30T18:24:13.6009582Z,2,00
2025-09-30T18:24:13.6201802Z,1,51
2025-09-30T18:24:13.6267933Z,1,46
2025-09-30T18:24:13.6324842Z,0,00
2025-09-30T18:24:13.6451291Z,1,51
2025-09-30T18:24:13.6649009Z,1,02
2025-09-30T18:24:13.6714351Z,0,00
2025-09-30T18:24:13.6785079Z,1,01
2025-09-30T18:24:13.6974195Z,5,10
2025-09-30T18:24:13.7206856Z,0,00
2025-09-30T18:24:13.7348214Z,1,00
2025-09-30T18:24:13.7398699Z,0,00
2025-09-30T18:24:13.7469514Z,1,51
2025-09-30T18:24:13.7551084Z,1,11
2025-09-30T18:24:13.7616515Z,0,51
2025-09-30T18:24:13.7687508Z,1,54
2025-09-30T18:24:13.7756507Z,10,06
2025-09-30T18:24:13.7822411Z,0,54
2025-09-30T18:24:13.7948880Z,1,01
2025-09-30T18:24:13.8057697Z,0,00
2025-09-30T18:24:13.8127516Z,1,99
2025-09-30T18:24:13.8203274Z,5,04
2025-09-30T18:24:13.8346501Z,0,51
2025-09-30T18:24:13.8470757Z,8,90
2025-09-30T18:24:13.8694595Z,1,00
2025-09-30T18:24:13.8790335Z,0,99
2025-09-30T18:24:13.8890490Z,1,00
2025-09-30T18:24:13.8976196Z,1,00
2025-09-30T18:24:13.9153292Z,1,02
2025-09-30T18:24:13.9284177Z,2,02
2025-09-30T18:24:13.9495806Z,0,99
2025-09-30T18:24:13.9606529Z,1,52
2025-09-30T18:24:13.9665328Z,1,87
2025-09-30T18:24:13.9751773Z,0,00
2025-09-30T18:24:13.9843141Z,1,01
2025-09-30T18:24:13.9954477Z,1,02
2025-09-30T18:24:14.0073002Z,1,01
2025-09-30T18:24:14.0270167Z,1,12
2025-09-30T18:24:14.0341309Z,7,11
2025-09-30T18:24:14.0396694Z,1,01
2025-09-30T18:24:14.0478263Z,1,02
2025-09-30T18:24:14.0599234Z,1,01
2025-09-30T18:24:14.0665404Z,1,02
2025-09-30T18:24:14.0726136Z,1,00
2025-09-30T18:24:14.0801478Z,1,00
2025-09-30T18:24:14.0857860Z,6,63
2025-09-30T18:24:14.0897932Z,1,00
2025-09-30T18:24:14.0964634Z,0,99
2025-09-30T18:24:14.1015247Z,2,04
2025-09-30T18:24:14.1075225Z,1,01
2025-09-30T18:24:14.1186165Z,1,51
2025-09-30T18:24:14.1262474Z,1,00
2025-09-30T18:24:14.1322721Z,0,51
2025-09-30T18:24:14.1459232Z,1,52
2025-09-30T18:24:14.1529671Z,1,02
2025-09-30T18:24:14.1585254Z,1,51
2025-09-30T18:24:14.1726942Z,0,00
2025-09-30T18:24:14.1971654Z,0,00
2025-09-30T18:24:14.2042464Z,1,51
2025-09-30T18:24:14.2107849Z,1,01
2025-09-30T18:24:14.2189188Z,0,51
2025-09-30T18:24:14.2259830Z,2,01
2025-09-30T18:24:14.2335293Z,1,00
2025-09-30T18:24:14.2416023Z,1,01
2025-09-30T18:24:14.2476896Z,0,00
2025-09-30T18:24:14.2547873Z,1,18
2025-09-30T18:24:14.2623260Z,1,00
2025-09-30T18:24:14.2695787Z,0,54
2025-09-30T18:24:14.2761672Z,0,00
2025-09-30T18:24:14.2842966Z,1,00
2025-09-30T18:24:14.2908404Z,1,01
2025-09-30T18:24:14.2990547Z,1,00
2025-09-30T18:24:14.3057443Z,1,01
2025-09-30T18:24:14.3125123Z,1,52
2025-09-30T18:24:14.3263061Z,1,01
2025-09-30T18:24:14.3513383Z,6,56
2025-09-30T18:24:14.3793594Z,0,00
2025-09-30T18:24:14.3884972Z,0,99
2025-09-30T18:24:14.3965537Z,1,00
2025-09-30T18:24:14.4042223Z,1,73
2025-09-30T18:24:14.4162375Z,1,53
2025-09-30T18:24:14.4212490Z,1,00
2025-09-30T18:24:14.4299362Z,1,01
2025-09-30T18:24:14.4375325Z,2,53
2025-09-30T18:24:14.4425812Z,9,06
2025-09-30T18:24:14.4491445Z,1,00
2025-09-30T18:24:14.4562553Z,1,54
2025-09-30T18:24:14.4626439Z,3,05
2025-09-30T18:24:14.4688912Z,0,00
2025-09-30T18:24:14.4765279Z,2,05
2025-09-30T18:24:14.4825562Z,0,51
2025-09-30T18:24:14.4931911Z,1,01
2025-09-30T18:24:14.5167037Z,4,06
2025-09-30T18:24:14.5381005Z,1,01
2025-09-30T18:24:14.5441583Z,0,51
2025-09-30T18:24:14.5497341Z,1,00
2025-09-30T18:24:14.6512902Z,0,00
2025-09-30T18:24:14.7023645Z,12,62
2025-09-30T18:24:14.7170077Z,0,99
2025-09-30T18:24:14.7305338Z,0,00
2025-09-30T18:24:14.7445724Z,2,01
2025-09-30T18:24:14.7562876Z,1,01
2025-09-30T18:24:14.7681309Z,2,01
2025-09-30T18:24:14.7801871Z,4,03
2025-09-30T18:24:14.7902910Z,8,06
2025-09-30T18:24:14.8002618Z,6,94
2025-09-30T18:24:14.8110654Z,1,51
2025-09-30T18:24:14.8226566Z,6,53
2025-09-30T18:24:14.8514712Z,6,05
2025-09-30T18:24:14.8814157Z,1,39
2025-09-30T18:24:14.8911386Z,7,73
2025-09-30T18:24:14.9012584Z,1,01
2025-09-30T18:24:14.9113730Z,1,53
2025-09-30T18:24:14.9234947Z,1,51
2025-09-30T18:24:14.9373141Z,0,54
2025-09-30T18:24:14.9494776Z,2,58
2025-09-30T18:24:14.9610838Z,1,55
2025-09-30T18:24:14.9753121Z,1,01
2025-09-30T18:24:14.9864530Z,1,02
2025-09-30T18:24:14.9991796Z,2,67
2025-09-30T18:24:15.0109070Z,0,54
2025-09-30T18:24:15.0352328Z,8,11
2025-09-30T18:24:15.0665507Z,1,15
2025-09-30T18:24:15.0967663Z,1,01
2025-09-30T18:24:15.1098978Z,1,00
2025-09-30T18:24:15.1225327Z,2,01
2025-09-30T18:24:15.1366825Z,1,00
2025-09-30T18:24:15.1507904Z,1,51
2025-09-30T18:24:15.1639493Z,1,00
2025-09-30T18:24:15.1797048Z,2,56
2025-09-30T18:24:15.1983560Z,5,05
2025-09-30T18:24:15.2301974Z,2,02
2025-09-30T18:24:15.2453767Z,1,01
2025-09-30T18:24:15.2599746Z,2,02
2025-09-30T18:24:15.2726271Z,1,54
2025-09-30T18:24:15.2867551Z,1,00
2025-09-30T18:24:15.3024853Z,2,53
2025-09-30T18:24:15.3167963Z,1,02
2025-09-30T18:24:15.3294101Z,4,02
2025-09-30T18:24:15.3460348Z,1,01
2025-09-30T18:24:15.3750185Z,1,53
2025-09-30T18:24:15.3921871Z,1,53
2025-09-30T18:24:15.4065554Z,1,00
2025-09-30T18:24:15.4211724Z,1,02
2025-09-30T18:24:15.4360395Z,6,05
2025-09-30T18:24:15.4516426Z,1,00
2025-09-30T18:24:15.4661791Z,1,02
2025-09-30T18:24:15.4805925Z,0,99
2025-09-30T18:24:15.4993545Z,5,67
2025-09-30T18:24:15.5226267Z,1,52
2025-09-30T18:24:15.5357559Z,2,00
2025-09-30T18:24:15.5499265Z,1,02
2025-09-30T18:24:15.5628192Z,2,00
2025-09-30T18:24:15.5765368Z,0,51
2025-09-30T18:24:15.5902288Z,0,00
2025-09-30T18:24:15.6040065Z,0,51
2025-09-30T18:24:15.6180818Z,1,00
2025-09-30T18:24:15.6308957Z,1,01
2025-09-30T18:24:15.6677631Z,1,00
2025-09-30T18:24:15.6809055Z,1,51
2025-09-30T18:24:15.6951711Z,1,51
2025-09-30T18:24:15.7067552Z,1,51
2025-09-30T18:24:15.7208865Z,1,02
2025-09-30T18:24:15.7363011Z,0,51
2025-09-30T18:24:15.7485825Z,0,00
2025-09-30T18:24:15.7606877Z,0,51
2025-09-30T18:24:15.7743807Z,2,05
2025-09-30T18:24:15.7949127Z,4,07
2025-09-30T18:24:15.8246516Z,1,54
2025-09-30T18:24:15.8398128Z,5,57
2025-09-30T18:24:15.8540110Z,1,51
2025-09-30T18:24:15.8666969Z,2,08
2025-09-30T18:24:15.8848697Z,1,51
2025-09-30T18:24:15.9015069Z,1,00
2025-09-30T18:24:15.9165571Z,1,01
2025-09-30T18:24:15.9327262Z,2,55
2025-09-30T18:24:15.9767755Z,0,51
2025-09-30T18:24:15.9957645Z,1,01
2025-09-30T18:24:16.0134037Z,1,51
2025-09-30T18:24:16.0285396Z,1,52
2025-09-30T18:24:16.0410652Z,6,16
2025-09-30T18:24:16.0557011Z,2,53
2025-09-30T18:24:16.0703949Z,2,01
2025-09-30T18:24:16.0853925Z,0,00
2025-09-30T18:24:16.1067503Z,1,52
2025-09-30T18:24:16.1377818Z,1,51
2025-09-30T18:24:16.1499291Z,1,51
2025-09-30T18:24:16.1646504Z,1,01
2025-09-30T18:24:16.1793980Z,2,01
2025-09-30T18:24:16.1976248Z,1,00
2025-09-30T18:24:16.2185800Z,1,00
2025-09-30T18:24:16.2368719Z,1,00
2025-09-30T18:24:16.2643371Z,1,51
2025-09-30T18:24:16.2945953Z,0,00
2025-09-30T18:24:16.3082375Z,2,02
2025-09-30T18:24:16.3203143Z,2,00
2025-09-30T18:24:16.3326055Z,2,02
2025-09-30T18:24:16.3462378Z,0,51
2025-09-30T18:24:16.3584023Z,2,00
2025-09-30T18:24:16.3733277Z,2,53
2025-09-30T18:24:16.3870555Z,2,00
2025-09-30T18:24:16.4012356Z,1,51
2025-09-30T18:24:16.4224687Z,1,00
2025-09-30T18:24:16.4508528Z,0,98
2025-09-30T18:24:16.4642057Z,1,01
2025-09-30T18:24:16.4771250Z,1,00
2025-09-30T18:24:16.4906601Z,1,51
2025-09-30T18:24:16.5064190Z,7,09
2025-09-30T18:24:16.5205738Z,1,01
2025-09-30T18:24:16.5365304Z,6,36
2025-09-30T18:24:16.5488464Z,1,52
2025-09-30T18:24:16.5649663Z,1,51
2025-09-30T18:24:16.5909538Z,3,08
2025-09-30T18:24:16.6167647Z,1,52
2025-09-30T18:24:16.6293804Z,1,01
2025-09-30T18:24:16.6495343Z,1,01
2025-09-30T18:24:16.6634529Z,2,02
2025-09-30T18:24:16.6778342Z,1,52
2025-09-30T18:24:16.6909707Z,1,00
2025-09-30T18:24:16.7062420Z,1,00
2025-09-30T18:24:16.7209194Z,1,00
2025-09-30T18:24:16.7410570Z,1,51
2025-09-30T18:24:16.7754131Z,0,00
2025-09-30T18:24:16.7875430Z,1,01
2025-09-30T18:24:16.8021986Z,2,00
2025-09-30T18:24:16.8143382Z,1,52
2025-09-30T18:24:16.8287704Z,2,53
2025-09-30T18:24:16.8445593Z,1,52
2025-09-30T18:24:16.8608577Z,0,00
2025-09-30T18:24:16.8745697Z,1,51
2025-09-30T18:24:16.8871803Z,1,51
2025-09-30T18:24:16.9070083Z,0,53
2025-09-30T18:24:16.9363789Z,0,00
2025-09-30T18:24:16.9495090Z,1,85
2025-09-30T18:24:16.9647162Z,1,02
2025-09-30T18:24:16.9814552Z,1,00
2025-09-30T18:24:16.9956738Z,1,54
2025-09-30T18:24:17.0088008Z,1,52
2025-09-30T18:24:17.0254951Z,0,51
2025-09-30T18:24:17.0403468Z,5,03
2025-09-30T18:24:17.0576384Z,1,02
2025-09-30T18:24:17.0842426Z,4,52
2025-09-30T18:24:17.1122704Z,1,00
2025-09-30T18:24:17.1283051Z,2,55
2025-09-30T18:24:17.1434148Z,0,00
2025-09-30T18:24:17.1577237Z,1,01
2025-09-30T18:24:17.1715528Z,1,51
2025-09-30T18:24:17.1852636Z,1,54
2025-09-30T18:24:17.2026346Z,1,02
2025-09-30T18:24:17.2178833Z,2,01
2025-09-30T18:24:17.2422918Z,5,65
2025-09-30T18:24:17.2775966Z,0,00
2025-09-30T18:24:17.2956997Z,2,02
2025-09-30T18:24:17.3110799Z,0,00
2025-09-30T18:24:17.3257133Z,6,56
2025-09-30T18:24:17.3410235Z,1,51
2025-09-30T18:24:17.3572582Z,0,00
2025-09-30T18:24:17.3709120Z,1,01
2025-09-30T18:24:17.3866219Z,1,00
2025-09-30T18:24:17.4022886Z,0,00
2025-09-30T18:24:17.4321643Z,2,51
2025-09-30T18:24:17.4581778Z,1,51
2025-09-30T18:24:17.4722816Z,1,01
2025-09-30T18:24:17.4879496Z,1,00
2025-09-30T18:24:17.5040953Z,1,09
2025-09-30T18:24:17.5186969Z,0,00
2025-09-30T18:24:17.5333203Z,1,00
2025-09-30T18:24:17.5448994Z,6,55
2025-09-30T18:24:17.5585673Z,1,00
2025-09-30T18:24:17.5709492Z,1,00
2025-09-30T18:24:17.5912915Z,5,97
2025-09-30T18:24:17.6212229Z,1,02
2025-09-30T18:24:17.6344815Z,1,52
2025-09-30T18:24:17.6467193Z,3,18
2025-09-30T18:24:17.6596277Z,0,00
2025-09-30T18:24:17.6722792Z,1,53
2025-09-30T18:24:17.6849776Z,2,01
2025-09-30T18:24:17.6990986Z,8,10
2025-09-30T18:24:17.7143188Z,1,01
2025-09-30T18:24:17.7265787Z,7,25
2025-09-30T18:24:17.7402000Z,0,51
2025-09-30T18:24:17.7615561Z,8,24
2025-09-30T18:24:17.7915864Z,1,01
2025-09-30T18:24:17.8065215Z,2,00
